interaction_id,learner_id,question_id,skill_id,timestamp,correct,dataset
48910,88Uhb8760x,21806,9,1128325883.0,1,algebra2005
48911,88Uhb8760x,21807,31,1128325893.0,1,algebra2005
48912,88Uhb8760x,21808,9,1128325924.0,1,algebra2005
48912,88Uhb8760x,21808,23,1128325924.0,1,algebra2005
48913,88Uhb8760x,21809,31,1128325936.0,1,algebra2005
48914,88Uhb8760x,21810,9,1128325999.0,0,algebra2005
48914,88Uhb8760x,21810,23,1128325999.0,0,algebra2005
48914,88Uhb8760x,21810,24,1128325999.0,0,algebra2005
48915,88Uhb8760x,21811,9,1128326346.0,1,algebra2005
48915,88Uhb8760x,21811,23,1128326346.0,1,algebra2005
48915,88Uhb8760x,21811,24,1128326346.0,1,algebra2005
48916,88Uhb8760x,13767,9,1128326386.0,1,algebra2005
48916,88Uhb8760x,13767,23,1128326386.0,1,algebra2005
48916,88Uhb8760x,13767,24,1128326386.0,1,algebra2005
48917,88Uhb8760x,13767,9,1128326419.0,1,algebra2005
48917,88Uhb8760x,13767,23,1128326419.0,1,algebra2005
48917,88Uhb8760x,13767,24,1128326419.0,1,algebra2005
48918,88Uhb8760x,21812,9,1128326444.0,1,algebra2005
48918,88Uhb8760x,21812,23,1128326444.0,1,algebra2005
48918,88Uhb8760x,21812,24,1128326444.0,1,algebra2005
48919,88Uhb8760x,21813,56,1128326460.0,0,algebra2005
48920,88Uhb8760x,11177,10,1128327631.0,1,algebra2005
48921,88Uhb8760x,11176,10,1128340460.0,0,algebra2005
48922,88Uhb8760x,11175,1,1128340502.0,1,algebra2005
48923,88Uhb8760x,11178,2,1128340711.0,0,algebra2005
48923,88Uhb8760x,11178,3,1128340711.0,0,algebra2005
48923,88Uhb8760x,11178,4,1128340711.0,0,algebra2005
48924,88Uhb8760x,11179,5,1128340787.0,1,algebra2005
48925,88Uhb8760x,11180,5,1128340798.0,1,algebra2005
48926,88Uhb8760x,11181,5,1128340806.0,1,algebra2005
48927,88Uhb8760x,11183,2,1128340828.0,0,algebra2005
48927,88Uhb8760x,11183,14,1128340828.0,0,algebra2005
48927,88Uhb8760x,11183,4,1128340828.0,0,algebra2005
48928,88Uhb8760x,11182,2,1128411850.0,1,algebra2005
48928,88Uhb8760x,11182,47,1128411850.0,1,algebra2005
48928,88Uhb8760x,11182,4,1128411850.0,1,algebra2005
48931,88Uhb8760x,11183,2,1128411934.0,0,algebra2005
48931,88Uhb8760x,11183,14,1128411934.0,0,algebra2005
48931,88Uhb8760x,11183,4,1128411934.0,0,algebra2005
48929,88Uhb8760x,21814,12,1128412604.0,1,algebra2005
48930,88Uhb8760x,21815,8,1128412652.0,1,algebra2005
48930,88Uhb8760x,21815,9,1128412652.0,1,algebra2005
48932,88Uhb8760x,21816,12,1128413019.0,1,algebra2005
48933,88Uhb8760x,21817,8,1128413044.0,1,algebra2005
48933,88Uhb8760x,21817,9,1128413044.0,1,algebra2005
48934,88Uhb8760x,11184,5,1128413065.0,1,algebra2005
48935,88Uhb8760x,11185,10,1128413113.0,1,algebra2005
48936,88Uhb8760x,11186,10,1128413125.0,0,algebra2005
48937,88Uhb8760x,11187,1,1128413174.0,1,algebra2005
48938,88Uhb8760x,11188,2,1128413178.0,1,algebra2005
48938,88Uhb8760x,11188,3,1128413178.0,1,algebra2005
48938,88Uhb8760x,11188,4,1128413178.0,1,algebra2005
48939,88Uhb8760x,11189,5,1128413195.0,1,algebra2005
48942,88Uhb8760x,11190,5,1128413201.0,0,algebra2005
48940,88Uhb8760x,11191,5,1128413335.0,1,algebra2005
48941,88Uhb8760x,11192,5,1128413352.0,0,algebra2005
48943,88Uhb8760x,21818,8,1128413569.0,1,algebra2005
48943,88Uhb8760x,21818,9,1128413569.0,1,algebra2005
48944,88Uhb8760x,11193,2,1128413584.0,1,algebra2005
48944,88Uhb8760x,11193,6,1128413584.0,1,algebra2005
48944,88Uhb8760x,11193,4,1128413584.0,1,algebra2005
48945,88Uhb8760x,21819,8,1128413618.0,1,algebra2005
48945,88Uhb8760x,21819,9,1128413618.0,1,algebra2005
48946,88Uhb8760x,11194,2,1128413630.0,1,algebra2005
48946,88Uhb8760x,11194,6,1128413630.0,1,algebra2005
48946,88Uhb8760x,11194,4,1128413630.0,1,algebra2005
48947,88Uhb8760x,11195,10,1128413710.0,0,algebra2005
48948,88Uhb8760x,11196,1,1128413839.0,1,algebra2005
48949,88Uhb8760x,11198,20,1128413863.0,0,algebra2005
48949,88Uhb8760x,11198,3,1128413863.0,0,algebra2005
48949,88Uhb8760x,11198,21,1128413863.0,0,algebra2005
48950,88Uhb8760x,11197,5,1128413906.0,1,algebra2005
48951,88Uhb8760x,11199,5,1128413928.0,0,algebra2005
48952,88Uhb8760x,12613,5,1128413969.0,1,algebra2005
48953,88Uhb8760x,12616,5,1128413984.0,0,algebra2005
48954,88Uhb8760x,21820,12,1128414387.0,1,algebra2005
48955,88Uhb8760x,21821,8,1128414423.0,1,algebra2005
48955,88Uhb8760x,21821,9,1128414423.0,1,algebra2005
48956,88Uhb8760x,11200,20,1128414465.0,1,algebra2005
48956,88Uhb8760x,11200,21,1128414465.0,1,algebra2005
48956,88Uhb8760x,11200,14,1128414465.0,1,algebra2005
48957,88Uhb8760x,21822,12,1128414501.0,1,algebra2005
48958,88Uhb8760x,21823,8,1128414524.0,1,algebra2005
48958,88Uhb8760x,21823,9,1128414524.0,1,algebra2005
48959,88Uhb8760x,11201,20,1128414533.0,1,algebra2005
48959,88Uhb8760x,11201,21,1128414533.0,1,algebra2005
48959,88Uhb8760x,11201,14,1128414533.0,1,algebra2005
48960,88Uhb8760x,11783,10,1128499501.0,1,algebra2005
48961,88Uhb8760x,11782,10,1128499521.0,1,algebra2005
48962,88Uhb8760x,11784,1,1128499530.0,1,algebra2005
48963,88Uhb8760x,11789,2,1128499541.0,0,algebra2005
48963,88Uhb8760x,11789,3,1128499541.0,0,algebra2005
48963,88Uhb8760x,11789,4,1128499541.0,0,algebra2005
48964,88Uhb8760x,11785,5,1128499597.0,1,algebra2005
48965,88Uhb8760x,11786,5,1128499631.0,0,algebra2005
48966,88Uhb8760x,11787,5,1128499660.0,1,algebra2005
48967,88Uhb8760x,11788,5,1128499692.0,1,algebra2005
48968,88Uhb8760x,21824,8,1128499779.0,0,algebra2005
48968,88Uhb8760x,21824,9,1128499779.0,0,algebra2005
48969,88Uhb8760x,11791,2,1128500011.0,1,algebra2005
48969,88Uhb8760x,11791,6,1128500011.0,1,algebra2005
48969,88Uhb8760x,11791,4,1128500011.0,1,algebra2005
48970,88Uhb8760x,21825,8,1128500053.0,1,algebra2005
48970,88Uhb8760x,21825,9,1128500053.0,1,algebra2005
48971,88Uhb8760x,11793,2,1128500061.0,1,algebra2005
48971,88Uhb8760x,11793,6,1128500061.0,1,algebra2005
48971,88Uhb8760x,11793,4,1128500061.0,1,algebra2005
48972,88Uhb8760x,11212,10,1128500088.0,0,algebra2005
48973,88Uhb8760x,11213,10,1128500186.0,1,algebra2005
48974,88Uhb8760x,11215,1,1128500194.0,1,algebra2005
48975,88Uhb8760x,11216,20,1128500198.0,0,algebra2005
48975,88Uhb8760x,11216,3,1128500198.0,0,algebra2005
48975,88Uhb8760x,11216,21,1128500198.0,0,algebra2005
48976,88Uhb8760x,11217,5,1128500531.0,0,algebra2005
48978,88Uhb8760x,11214,5,1128500621.0,0,algebra2005
48978,88Uhb8760x,11214,18,1128500621.0,0,algebra2005
48977,88Uhb8760x,16468,20,1128500670.0,0,algebra2005
48977,88Uhb8760x,16468,21,1128500670.0,0,algebra2005
48977,88Uhb8760x,16468,47,1128500670.0,0,algebra2005
48979,88Uhb8760x,11218,5,1128500695.0,0,algebra2005
48980,88Uhb8760x,11214,5,1128514155.0,0,algebra2005
48980,88Uhb8760x,11214,18,1128514155.0,0,algebra2005
48981,88Uhb8760x,16468,20,1128671135.0,1,algebra2005
48981,88Uhb8760x,16468,21,1128671135.0,1,algebra2005
48981,88Uhb8760x,16468,47,1128671135.0,1,algebra2005
48982,88Uhb8760x,11214,5,1128671248.0,1,algebra2005
48982,88Uhb8760x,11214,18,1128671248.0,1,algebra2005
48983,88Uhb8760x,11218,5,1128671291.0,1,algebra2005
48984,88Uhb8760x,11222,20,1128671340.0,0,algebra2005
48984,88Uhb8760x,11222,21,1128671340.0,0,algebra2005
48984,88Uhb8760x,11222,14,1128671340.0,0,algebra2005
48985,88Uhb8760x,11219,20,1128671529.0,0,algebra2005
48985,88Uhb8760x,11219,21,1128671529.0,0,algebra2005
48985,88Uhb8760x,11219,47,1128671529.0,0,algebra2005
48986,88Uhb8760x,11225,5,1128671570.0,0,algebra2005
48987,88Uhb8760x,11808,1,1128671854.0,1,algebra2005
48990,88Uhb8760x,11815,2,1128671898.0,0,algebra2005
48990,88Uhb8760x,11815,3,1128671898.0,0,algebra2005
48990,88Uhb8760x,11815,4,1128671898.0,0,algebra2005
48988,88Uhb8760x,11813,5,1128671948.0,0,algebra2005
48989,88Uhb8760x,11814,5,1128671969.0,1,algebra2005
48993,88Uhb8760x,11817,2,1128671983.0,0,algebra2005
48993,88Uhb8760x,11817,6,1128671983.0,0,algebra2005
48993,88Uhb8760x,11817,4,1128671983.0,0,algebra2005
48991,88Uhb8760x,11809,5,1128672061.0,1,algebra2005
48992,88Uhb8760x,21826,8,1128672150.0,1,algebra2005
48992,88Uhb8760x,21826,9,1128672150.0,1,algebra2005
48994,88Uhb8760x,11810,5,1128672166.0,1,algebra2005
48995,88Uhb8760x,21827,8,1128672190.0,1,algebra2005
48995,88Uhb8760x,21827,9,1128672190.0,1,algebra2005
48996,88Uhb8760x,11819,2,1128672196.0,1,algebra2005
48996,88Uhb8760x,11819,6,1128672196.0,1,algebra2005
48996,88Uhb8760x,11819,4,1128672196.0,1,algebra2005
48997,88Uhb8760x,11236,10,1128672248.0,1,algebra2005
48998,88Uhb8760x,11237,1,1128672254.0,1,algebra2005
48999,88Uhb8760x,11239,2,1128672261.0,1,algebra2005
48999,88Uhb8760x,11239,3,1128672261.0,1,algebra2005
48999,88Uhb8760x,11239,4,1128672261.0,1,algebra2005
49000,88Uhb8760x,11238,5,1128672285.0,1,algebra2005
49001,88Uhb8760x,11240,5,1128672290.0,1,algebra2005
49002,88Uhb8760x,11241,5,1128672294.0,1,algebra2005
49003,88Uhb8760x,11242,5,1128672305.0,1,algebra2005
49004,88Uhb8760x,21828,8,1128672342.0,1,algebra2005
49004,88Uhb8760x,21828,9,1128672342.0,1,algebra2005
49005,88Uhb8760x,11243,2,1128672355.0,1,algebra2005
49005,88Uhb8760x,11243,6,1128672355.0,1,algebra2005
49005,88Uhb8760x,11243,4,1128672355.0,1,algebra2005
49006,88Uhb8760x,21829,8,1128672380.0,1,algebra2005
49006,88Uhb8760x,21829,9,1128672380.0,1,algebra2005
49007,88Uhb8760x,11244,2,1128672388.0,1,algebra2005
49007,88Uhb8760x,11244,6,1128672388.0,1,algebra2005
49007,88Uhb8760x,11244,4,1128672388.0,1,algebra2005
49008,88Uhb8760x,11245,10,1128672425.0,1,algebra2005
49009,88Uhb8760x,11246,10,1128672431.0,1,algebra2005
49010,88Uhb8760x,11247,1,1128672433.0,1,algebra2005
49011,88Uhb8760x,11248,2,1128672439.0,0,algebra2005
49011,88Uhb8760x,11248,3,1128672439.0,0,algebra2005
49011,88Uhb8760x,11248,4,1128672439.0,0,algebra2005
49012,88Uhb8760x,11249,5,1128672506.0,1,algebra2005
49013,88Uhb8760x,11250,5,1128672520.0,1,algebra2005
49014,88Uhb8760x,11251,5,1128672534.0,1,algebra2005
49015,88Uhb8760x,11252,5,1128672554.0,1,algebra2005
49016,88Uhb8760x,21830,8,1128672597.0,1,algebra2005
49016,88Uhb8760x,21830,9,1128672597.0,1,algebra2005
49017,88Uhb8760x,11253,2,1128672606.0,1,algebra2005
49017,88Uhb8760x,11253,6,1128672606.0,1,algebra2005
49017,88Uhb8760x,11253,4,1128672606.0,1,algebra2005
49018,88Uhb8760x,21831,8,1128672635.0,1,algebra2005
49018,88Uhb8760x,21831,9,1128672635.0,1,algebra2005
49019,88Uhb8760x,11254,2,1128672643.0,1,algebra2005
49019,88Uhb8760x,11254,6,1128672643.0,1,algebra2005
49019,88Uhb8760x,11254,4,1128672643.0,1,algebra2005
49020,88Uhb8760x,21832,10,1128672669.0,1,algebra2005
49021,88Uhb8760x,21833,10,1128672690.0,1,algebra2005
49022,88Uhb8760x,21834,1,1128672695.0,1,algebra2005
49023,88Uhb8760x,21835,2,1128672699.0,1,algebra2005
49023,88Uhb8760x,21835,3,1128672699.0,1,algebra2005
49023,88Uhb8760x,21835,4,1128672699.0,1,algebra2005
49024,88Uhb8760x,21836,5,1128672710.0,1,algebra2005
49025,88Uhb8760x,21837,5,1128672716.0,1,algebra2005
49026,88Uhb8760x,21838,5,1128672730.0,0,algebra2005
49027,88Uhb8760x,21839,5,1128672749.0,1,algebra2005
49028,88Uhb8760x,21840,8,1128672853.0,1,algebra2005
49028,88Uhb8760x,21840,9,1128672853.0,1,algebra2005
49029,88Uhb8760x,21841,2,1128672865.0,1,algebra2005
49029,88Uhb8760x,21841,6,1128672865.0,1,algebra2005
49029,88Uhb8760x,21841,4,1128672865.0,1,algebra2005
49030,88Uhb8760x,21842,8,1128672908.0,1,algebra2005
49030,88Uhb8760x,21842,9,1128672908.0,1,algebra2005
49031,88Uhb8760x,21843,2,1128672918.0,1,algebra2005
49031,88Uhb8760x,21843,6,1128672918.0,1,algebra2005
49031,88Uhb8760x,21843,4,1128672918.0,1,algebra2005
49032,88Uhb8760x,13808,10,1128672969.0,1,algebra2005
49033,88Uhb8760x,13810,10,1128672975.0,1,algebra2005
49034,88Uhb8760x,13809,1,1128672977.0,1,algebra2005
49035,88Uhb8760x,13811,2,1128672981.0,0,algebra2005
49035,88Uhb8760x,13811,3,1128672981.0,0,algebra2005
49035,88Uhb8760x,13811,4,1128672981.0,0,algebra2005
49036,88Uhb8760x,13813,5,1128673012.0,1,algebra2005
49037,88Uhb8760x,13814,5,1128673024.0,1,algebra2005
49038,88Uhb8760x,13815,5,1128673031.0,1,algebra2005
49039,88Uhb8760x,13816,5,1128673038.0,1,algebra2005
49040,88Uhb8760x,21844,8,1128673070.0,1,algebra2005
49040,88Uhb8760x,21844,9,1128673070.0,1,algebra2005
49041,88Uhb8760x,13819,2,1128673078.0,1,algebra2005
49041,88Uhb8760x,13819,6,1128673078.0,1,algebra2005
49041,88Uhb8760x,13819,4,1128673078.0,1,algebra2005
49042,88Uhb8760x,21845,8,1128673132.0,1,algebra2005
49042,88Uhb8760x,21845,9,1128673132.0,1,algebra2005
49043,88Uhb8760x,13821,2,1128673142.0,1,algebra2005
49043,88Uhb8760x,13821,6,1128673142.0,1,algebra2005
49043,88Uhb8760x,13821,4,1128673142.0,1,algebra2005
49044,88Uhb8760x,16498,10,1128673164.0,0,algebra2005
49045,88Uhb8760x,16497,10,1128673266.0,1,algebra2005
49046,88Uhb8760x,16499,1,1128673276.0,1,algebra2005
49047,88Uhb8760x,16500,3,1128673287.0,0,algebra2005
49047,88Uhb8760x,16500,21,1128673287.0,0,algebra2005
49047,88Uhb8760x,16500,4,1128673287.0,0,algebra2005
49048,88Uhb8760x,16502,5,1128673318.0,1,algebra2005
49049,88Uhb8760x,16503,5,1128673324.0,1,algebra2005
49049,88Uhb8760x,16503,18,1128673324.0,1,algebra2005
49050,88Uhb8760x,16505,5,1128673346.0,1,algebra2005
49051,88Uhb8760x,16504,5,1128673355.0,1,algebra2005
49052,88Uhb8760x,21846,12,1128673396.0,1,algebra2005
49053,88Uhb8760x,21847,8,1128673427.0,1,algebra2005
49053,88Uhb8760x,21847,9,1128673427.0,1,algebra2005
49054,88Uhb8760x,16508,21,1128673435.0,1,algebra2005
49054,88Uhb8760x,16508,14,1128673435.0,1,algebra2005
49054,88Uhb8760x,16508,4,1128673435.0,1,algebra2005
49055,88Uhb8760x,21848,12,1128673474.0,1,algebra2005
49056,88Uhb8760x,21849,8,1128673480.0,1,algebra2005
49056,88Uhb8760x,21849,9,1128673480.0,1,algebra2005
49057,88Uhb8760x,16511,21,1128673486.0,1,algebra2005
49057,88Uhb8760x,16511,14,1128673486.0,1,algebra2005
49057,88Uhb8760x,16511,4,1128673486.0,1,algebra2005
49058,88Uhb8760x,16512,10,1128673513.0,1,algebra2005
49059,88Uhb8760x,16513,10,1128673517.0,1,algebra2005
49060,88Uhb8760x,16514,1,1128673519.0,1,algebra2005
49061,88Uhb8760x,21850,2,1128673528.0,0,algebra2005
49061,88Uhb8760x,21850,3,1128673528.0,0,algebra2005
49061,88Uhb8760x,21850,4,1128673528.0,0,algebra2005
49062,88Uhb8760x,21851,5,1128673556.0,1,algebra2005
49063,88Uhb8760x,21852,5,1128673569.0,1,algebra2005
49063,88Uhb8760x,21852,58,1128673569.0,1,algebra2005
49064,88Uhb8760x,21853,5,1128673578.0,1,algebra2005
49065,88Uhb8760x,21854,5,1128673584.0,1,algebra2005
49065,88Uhb8760x,21854,58,1128673584.0,1,algebra2005
49066,88Uhb8760x,21855,8,1128673608.0,1,algebra2005
49066,88Uhb8760x,21855,9,1128673608.0,1,algebra2005
49067,88Uhb8760x,21856,2,1128673620.0,0,algebra2005
49067,88Uhb8760x,21856,6,1128673620.0,0,algebra2005
49067,88Uhb8760x,21856,4,1128673620.0,0,algebra2005
49068,88Uhb8760x,21857,8,1128673713.0,1,algebra2005
49068,88Uhb8760x,21857,9,1128673713.0,1,algebra2005
49069,88Uhb8760x,21858,2,1128673719.0,1,algebra2005
49069,88Uhb8760x,21858,6,1128673719.0,1,algebra2005
49069,88Uhb8760x,21858,4,1128673719.0,1,algebra2005
49070,88Uhb8760x,17703,10,1128686884.0,1,algebra2005
49071,88Uhb8760x,17704,1,1128686886.0,1,algebra2005
49072,88Uhb8760x,17705,2,1128686892.0,0,algebra2005
49072,88Uhb8760x,17705,3,1128686892.0,0,algebra2005
49072,88Uhb8760x,17705,4,1128686892.0,0,algebra2005
49073,88Uhb8760x,17706,5,1128687004.0,1,algebra2005
49074,88Uhb8760x,17707,5,1128687009.0,1,algebra2005
49075,88Uhb8760x,17708,5,1128687013.0,1,algebra2005
49076,88Uhb8760x,17709,5,1128687020.0,1,algebra2005
49077,88Uhb8760x,21859,12,1128687051.0,1,algebra2005
49077,88Uhb8760x,21859,13,1128687051.0,1,algebra2005
49078,88Uhb8760x,21860,8,1128687064.0,1,algebra2005
49078,88Uhb8760x,21860,9,1128687064.0,1,algebra2005
49079,88Uhb8760x,17712,2,1128687075.0,1,algebra2005
49079,88Uhb8760x,17712,14,1128687075.0,1,algebra2005
49079,88Uhb8760x,17712,4,1128687075.0,1,algebra2005
49080,88Uhb8760x,21861,12,1128687106.0,1,algebra2005
49080,88Uhb8760x,21861,13,1128687106.0,1,algebra2005
49081,88Uhb8760x,21862,8,1128687119.0,1,algebra2005
49081,88Uhb8760x,21862,9,1128687119.0,1,algebra2005
49082,88Uhb8760x,17715,2,1128687126.0,1,algebra2005
49082,88Uhb8760x,17715,14,1128687126.0,1,algebra2005
49082,88Uhb8760x,17715,4,1128687126.0,1,algebra2005
49083,88Uhb8760x,1437,12,1129018557.0,1,algebra2005
49083,88Uhb8760x,1437,13,1129018557.0,1,algebra2005
49084,88Uhb8760x,1438,9,1129018574.0,1,algebra2005
49084,88Uhb8760x,1438,26,1129018574.0,1,algebra2005
49085,88Uhb8760x,17728,9,1129018585.0,1,algebra2005
49086,88Uhb8760x,1439,26,1129018664.0,1,algebra2005
49087,88Uhb8760x,1440,8,1129018666.0,1,algebra2005
49087,88Uhb8760x,1440,9,1129018666.0,1,algebra2005
49088,88Uhb8760x,21863,11,1129018700.0,1,algebra2005
49088,88Uhb8760x,21863,27,1129018700.0,1,algebra2005
49089,88Uhb8760x,21864,11,1129018725.0,1,algebra2005
49089,88Uhb8760x,21864,27,1129018725.0,1,algebra2005
49090,88Uhb8760x,21865,26,1129018743.0,1,algebra2005
49091,88Uhb8760x,21866,52,1129018754.0,1,algebra2005
49092,88Uhb8760x,21867,26,1129018760.0,1,algebra2005
49093,88Uhb8760x,21868,52,1129018765.0,1,algebra2005
49094,88Uhb8760x,21869,26,1129018770.0,1,algebra2005
49095,88Uhb8760x,21870,11,1129018777.0,1,algebra2005
49095,88Uhb8760x,21870,27,1129018777.0,1,algebra2005
49096,88Uhb8760x,21871,52,1129018789.0,1,algebra2005
49097,88Uhb8760x,21872,26,1129018792.0,1,algebra2005
49098,88Uhb8760x,21873,11,1129018797.0,1,algebra2005
49098,88Uhb8760x,21873,27,1129018797.0,1,algebra2005
49099,88Uhb8760x,1452,42,1129018800.0,0,algebra2005
49099,88Uhb8760x,1452,53,1129018800.0,0,algebra2005
49100,88Uhb8760x,21874,45,1129031719.0,0,algebra2005
49101,88Uhb8760x,21875,45,1129031750.0,1,algebra2005
49102,88Uhb8760x,1454,42,1129031761.0,0,algebra2005
49102,88Uhb8760x,1454,53,1129031761.0,0,algebra2005
49103,88Uhb8760x,21876,11,1129031831.0,1,algebra2005
49103,88Uhb8760x,21876,27,1129031831.0,1,algebra2005
49104,88Uhb8760x,1454,42,1129031837.0,0,algebra2005
49104,88Uhb8760x,1454,53,1129031837.0,0,algebra2005
49105,88Uhb8760x,21877,52,1129031941.0,1,algebra2005
49106,88Uhb8760x,1459,29,1129031960.0,0,algebra2005
49106,88Uhb8760x,1459,54,1129031960.0,0,algebra2005
49107,88Uhb8760x,21878,26,1129031985.0,1,algebra2005
49108,88Uhb8760x,21879,11,1129032077.0,1,algebra2005
49108,88Uhb8760x,21879,27,1129032077.0,1,algebra2005
49109,88Uhb8760x,1452,42,1129032085.0,1,algebra2005
49109,88Uhb8760x,1452,53,1129032085.0,1,algebra2005
49110,88Uhb8760x,21880,52,1129032411.0,1,algebra2005
49111,88Uhb8760x,1456,29,1129032445.0,0,algebra2005
49111,88Uhb8760x,1456,54,1129032445.0,0,algebra2005
49112,88Uhb8760x,21881,52,1129118036.0,0,algebra2005
49113,88Uhb8760x,1456,29,1129118152.0,0,algebra2005
49113,88Uhb8760x,1456,54,1129118152.0,0,algebra2005
49114,88Uhb8760x,21882,26,1129118333.0,1,algebra2005
49115,88Uhb8760x,21883,52,1129118349.0,1,algebra2005
49116,88Uhb8760x,1456,29,1129118355.0,0,algebra2005
49116,88Uhb8760x,1456,54,1129118355.0,0,algebra2005
49117,88Uhb8760x,21884,26,1129118378.0,1,algebra2005
49118,88Uhb8760x,21885,52,1129118407.0,1,algebra2005
49119,88Uhb8760x,1459,29,1129118423.0,1,algebra2005
49119,88Uhb8760x,1459,54,1129118423.0,1,algebra2005
49120,88Uhb8760x,21886,26,1129118437.0,1,algebra2005
49121,88Uhb8760x,21887,11,1129118486.0,1,algebra2005
49121,88Uhb8760x,21887,27,1129118486.0,1,algebra2005
49122,88Uhb8760x,1454,42,1129118491.0,1,algebra2005
49122,88Uhb8760x,1454,53,1129118491.0,1,algebra2005
49123,88Uhb8760x,21888,52,1129118520.0,1,algebra2005
49124,88Uhb8760x,1456,29,1129118536.0,0,algebra2005
49124,88Uhb8760x,1456,54,1129118536.0,0,algebra2005
49125,88Uhb8760x,21889,52,1129275699.0,0,algebra2005
49126,88Uhb8760x,1456,29,1129275718.0,1,algebra2005
49126,88Uhb8760x,1456,54,1129275718.0,1,algebra2005
49127,88Uhb8760x,21890,26,1129275729.0,1,algebra2005
49128,88Uhb8760x,21891,52,1129275767.0,1,algebra2005
49129,88Uhb8760x,1459,29,1129275770.0,0,algebra2005
49129,88Uhb8760x,1459,54,1129275770.0,0,algebra2005
49130,88Uhb8760x,21892,26,1129275912.0,1,algebra2005
49131,88Uhb8760x,21893,52,1129275925.0,1,algebra2005
49132,88Uhb8760x,1456,29,1129275928.0,1,algebra2005
49132,88Uhb8760x,1456,54,1129275928.0,1,algebra2005
49133,88Uhb8760x,21894,26,1129275953.0,1,algebra2005
49134,88Uhb8760x,21895,11,1129275977.0,1,algebra2005
49134,88Uhb8760x,21895,27,1129275977.0,1,algebra2005
49135,88Uhb8760x,1452,42,1129275983.0,1,algebra2005
49135,88Uhb8760x,1452,53,1129275983.0,1,algebra2005
49136,88Uhb8760x,21896,52,1129276083.0,0,algebra2005
49137,88Uhb8760x,1459,29,1129276091.0,0,algebra2005
49137,88Uhb8760x,1459,54,1129276091.0,0,algebra2005
49138,88Uhb8760x,21897,26,1129276113.0,1,algebra2005
49139,88Uhb8760x,21898,52,1129276133.0,0,algebra2005
49140,88Uhb8760x,1456,29,1129276139.0,1,algebra2005
49140,88Uhb8760x,1456,54,1129276139.0,1,algebra2005
49141,88Uhb8760x,21899,26,1129276159.0,1,algebra2005
49142,88Uhb8760x,21900,27,1129276189.0,1,algebra2005
49143,88Uhb8760x,21901,55,1129276192.0,1,algebra2005
49144,88Uhb8760x,21902,27,1129276199.0,1,algebra2005
49145,88Uhb8760x,21903,52,1129276208.0,1,algebra2005
49146,88Uhb8760x,21904,41,1129276212.0,1,algebra2005
49146,88Uhb8760x,21904,28,1129276212.0,1,algebra2005
49147,88Uhb8760x,21905,52,1129276219.0,1,algebra2005
49148,88Uhb8760x,21906,41,1129276223.0,1,algebra2005
49148,88Uhb8760x,21906,28,1129276223.0,1,algebra2005
49149,88Uhb8760x,21907,27,1129276230.0,1,algebra2005
49150,88Uhb8760x,21908,55,1129276232.0,1,algebra2005
49151,88Uhb8760x,21909,52,1129276237.0,1,algebra2005
49152,88Uhb8760x,21910,41,1129276240.0,1,algebra2005
49152,88Uhb8760x,21910,28,1129276240.0,1,algebra2005
49153,88Uhb8760x,21911,27,1129276247.0,1,algebra2005
49154,88Uhb8760x,1496,42,1129276251.0,0,algebra2005
49154,88Uhb8760x,1496,53,1129276251.0,0,algebra2005
49155,88Uhb8760x,21912,55,1129276345.0,1,algebra2005
49156,88Uhb8760x,21913,27,1129276372.0,1,algebra2005
49157,88Uhb8760x,1493,42,1129276376.0,1,algebra2005
49157,88Uhb8760x,1493,53,1129276376.0,1,algebra2005
49158,88Uhb8760x,21914,55,1129276399.0,1,algebra2005
49159,88Uhb8760x,21915,27,1129276428.0,1,algebra2005
49160,88Uhb8760x,11341,42,1129276432.0,1,algebra2005
49160,88Uhb8760x,11341,53,1129276432.0,1,algebra2005
49161,88Uhb8760x,21916,55,1129276464.0,1,algebra2005
49162,88Uhb8760x,21917,12,1129276476.0,0,algebra2005
49163,88Uhb8760x,21918,26,1129276511.0,1,algebra2005
49164,88Uhb8760x,21919,9,1129276535.0,1,algebra2005
49165,88Uhb8760x,21920,27,1129276571.0,1,algebra2005
49166,88Uhb8760x,21921,12,1129276598.0,1,algebra2005
49166,88Uhb8760x,21921,13,1129276598.0,1,algebra2005
49167,88Uhb8760x,21922,26,1129276608.0,1,algebra2005
49168,88Uhb8760x,21923,9,1129276614.0,1,algebra2005
49169,88Uhb8760x,21924,27,1129276627.0,1,algebra2005
49170,88Uhb8760x,21925,12,1129276634.0,1,algebra2005
49170,88Uhb8760x,21925,13,1129276634.0,1,algebra2005
49171,88Uhb8760x,21926,26,1129276643.0,1,algebra2005
49172,88Uhb8760x,21927,9,1129276648.0,1,algebra2005
49173,88Uhb8760x,21928,27,1129276657.0,1,algebra2005
49174,88Uhb8760x,21929,12,1129276672.0,1,algebra2005
49174,88Uhb8760x,21929,13,1129276672.0,1,algebra2005
49175,88Uhb8760x,21930,26,1129276680.0,1,algebra2005
49176,88Uhb8760x,21931,9,1129276686.0,1,algebra2005
49177,88Uhb8760x,21932,27,1129276696.0,1,algebra2005
49178,88Uhb8760x,21933,12,1129276703.0,1,algebra2005
49179,88Uhb8760x,21934,30,1129276711.0,0,algebra2005
49180,88Uhb8760x,21935,9,1129276876.0,1,algebra2005
49180,88Uhb8760x,21935,23,1129276876.0,1,algebra2005
